Count,Bus ID,Bus Description,Nominal Voltage (kV),feeder,post_id
1949,S130-53-38-0002,Secondary Line,0.24,F1,29
1950,S130-53-38-0003,Secondary Line,0.24,F1,30
1951,S130-53-38-0004,Secondary Line,0.24,F1,31
1952,S130-53-38-0005,Secondary Line,0.24,F1,32
1953,S130-53-38-0006,Secondary Line,0.24,F1,33
1954,S130-53-38-0007,Secondary Line,0.24,F1,34
1955,S130-53-38-0010,Secondary Line,0.24,F1,35
1956,S130-53-38-0008,Secondary Line,0.24,F1,36
1957,S130-53-38-0011,Secondary Line,0.24,F1,37
1958,S130-53-38-0012,Secondary Line,0.24,F1,38
1959,S130-53-38-0013,Secondary Line,0.24,F1,39
1960,S130-53-38-0014,Secondary Line,0.24,F1,40
1961,S130-53-38-0015,Secondary Line,0.24,F1,41
1962,S130-53-38-0016,Secondary Line,0.24,F1,42
1963,S130-53-38-0017,Secondary Line,0.24,F1,43
1964,S130-53-38-0018,Secondary Line,0.24,F1,44
1965,S130-53-38-0019,Secondary Line,0.24,F1,45
1966,S130-53-38-0020,Secondary Line,0.24,F1,46
1967,S130-53-38-0021,Secondary Line,0.24,F1,47
1968,S130-53-38-0022,Secondary Line,0.24,F1,48
1969,S130-53-44-0002,Secondary Line,0.24,F1,49
1970,S130-53-44-0003,Secondary Line,0.24,F1,50
1971,S130-53-44-0004,Secondary Line,0.24,F1,51
1972,S130-53-44-0005,Secondary Line,0.24,F1,52
1973,S130-53-44-0006,Secondary Line,0.24,F1,53
1974,S130-53-44-0007,Secondary Line,0.24,F1,54
1975,S130-53-44-0008,Secondary Line,0.24,F1,55
1976,S130-53-44-008a,Secondary Line,0.24,F1,56
1977,S130-53-44-0009,Secondary Line,0.24,F1,57
1978,S130-53-44-0010,Secondary Line,0.24,F1,58
1979,S130-53-44-0011,Secondary Line,0.24,F1,59
1980,S130-53-44-0012,Secondary Line,0.24,F1,60
1981,S130-53-44-008b,Secondary Line,0.24,F1,61
1982,S130-56-04-0001,Secondary Line,0.24,F1,62
1983,S130-56-04-0004,Secondary Line,0.24,F1,63
1984,S130-56-04-0002,Secondary Line,0.24,F1,64
1985,S130-56-04-004a,Secondary Line,0.24,F1,65
1986,S130-56-04-0005,Secondary Line,0.24,F1,66
1987,S130-56-04-0006,Secondary Line,0.24,F1,67
1988,S130-56-04-0007,Secondary Line,0.24,F1,68
1989,S130-56-12-0001,Secondary Line,0.24,F1,69
1990,S130-56-12-0002,Secondary Line,0.24,F1,70
1991,S130-56-12-0003,Secondary Line,0.24,F1,71
1992,S130-56-12-0004,Secondary Line,0.24,F1,72
1993,S130-56-12-0005,Secondary Line,0.24,F1,73
1994,S130-56-12-0008,Secondary Line,0.24,F1,74
1995,S130-56-12-0006,Secondary Line,0.24,F1,75
1996,S130-56-12-0009,Secondary Line,0.24,F1,76
1997,S130-56-12-0010,Secondary Line,0.24,F1,77
1998,S130-88-18-0001,Secondary Line,0.24,F1,78
1999,S130-88-18-0002,Secondary Line,0.24,F1,79
2000,S130-88-18-0003,Secondary Line,0.24,F1,80
2001,S130-88-18-005a,Secondary Line,0.24,F1,81
2002,S130-88-18-0004,Secondary Line,0.24,F1,82
2003,S130-88-18-0005,Secondary Line,0.24,F1,83
2004,S130-88-18-0006,Secondary Line,0.24,F1,84
2005,S130-88-18-0007,Secondary Line,0.24,F1,85
2006,S130-88-18-0008,Secondary Line,0.24,F1,86
2007,S130-88-18-0009,Secondary Line,0.24,F1,87
2008,S130-88-18-0010,Secondary Line,0.24,F1,88
2009,S130-88-18-0011,Secondary Line,0.24,F1,89
2010,S130-88-18-0012,Secondary Line,0.24,F1,90
2011,S130-88-18-0015,Secondary Line,0.24,F1,91
2012,S130-88-18-0013,Secondary Line,0.24,F1,92
2013,S130-88-18-0016,Secondary Line,0.24,F1,93
2014,S130-88-18-016a,Secondary Line,0.24,F1,94
2015,S130-88-18-0017,Secondary Line,0.24,F1,95
2016,S130-88-18-0018,Secondary Line,0.24,F1,96
2017,S130-88-18-0019,Secondary Line,0.24,F1,97
2018,S130-88-18-0020,Secondary Line,0.24,F1,98
2019,S130-88-18-0021,Secondary Line,0.24,F1,99
2020,S130-88-18-0022,Secondary Line,0.24,F1,100
2021,S130-88-18-0023,Secondary Line,0.24,F1,101
2022,S130-88-18-005b,Secondary Line,0.24,F1,102
2023,S130-88-18-016b,Secondary Line,0.24,F1,103
2024,S0132-003B-0003,Secondary Line,0.24,F1,104
2025,S0132-003D-0001,Secondary Line,0.24,F1,105
2026,S0132-03D1-0001,Secondary Line,0.24,F1,106
2027,S0132-003E-0001,Secondary Line,0.24,F1,107
2028,S0132-003G-0001,Secondary Line,0.24,F1,108
2029,S0132-003H-0001,Secondary Line,0.24,F1,109
2030,S0132-03H1-0001,Secondary Line,0.24,F1,110
2031,S0132-003I-0001,Secondary Line,0.24,F1,111
2032,S0132-0005-0004,Secondary Line,0.24,F1,112
2033,S0132-0009-0004,Secondary Line,0.24,F1,113
2034,S0132-0014-0003,Secondary Line,0.24,F1,114
2035,S0132-0005-0001,Secondary Line,0.24,F1,115
2036,S0132-0005-0002,Secondary Line,0.24,F1,116
2037,S0132-0005-004a,Secondary Line,0.24,F1,117
2038,S0132-0005-004A,Secondary Line,0.24,F1,118
2039,S0132-0005-0005,Secondary Line,0.24,F1,119
2040,S0132-0005-0003,Secondary Line,0.24,F1,120
2041,S0132-0005-0006,Secondary Line,0.24,F1,121
2042,S0132-0005-004b,Secondary Line,0.24,F1,122
2043,S0132-0005-004B,Secondary Line,0.24,F1,123
2044,S0132-0005-004c,Secondary Line,0.24,F1,124
2045,S0132-0005-004d,Secondary Line,0.24,F1,125
2046,S0132-0005-004C,Secondary Line,0.24,F1,126
2047,S0132-0005-004D,Secondary Line,0.24,F1,127
2048,S0132-0005-004E,Secondary Line,0.24,F1,128
2049,S0132-0009-0001,Secondary Line,0.24,F1,129
2050,S0132-0009-0002,Secondary Line,0.24,F1,130
2051,S0132-0009-004A,Secondary Line,0.24,F1,131
2052,S0132-0009-0005,Secondary Line,0.24,F1,132
2053,S0132-0009-0003,Secondary Line,0.24,F1,133
2054,S0132-0009-0006,Secondary Line,0.24,F1,134
2055,S0132-0009-0007,Secondary Line,0.24,F1,135
2056,S0132-0009-007a,Secondary Line,0.24,F1,136
2057,S0132-0014-002a,Secondary Line,0.24,F1,137
2058,S0132-0014-0001,Secondary Line,0.24,F1,138
2059,S0132-0014-0004,Secondary Line,0.24,F1,139
2060,S0132-0014-0002,Secondary Line,0.24,F1,140
2061,S0132-0014-0005,Secondary Line,0.24,F1,141
2062,S0132-0014-0006,Secondary Line,0.24,F1,142
2063,S0132-0014-0007,Secondary Line,0.24,F1,143
2064,S0132-0014-007a,Secondary Line,0.24,F1,144
2065,S0132-0014-0008,Secondary Line,0.24,F1,145
2066,S0132-0014-0009,Secondary Line,0.24,F1,146
2067,S0132-0014-0010,Secondary Line,0.24,F1,147
2068,S000137-0000001,Secondary Line,0.24,F1,148
2069,S00091A-0000001,Secondary Line,0.24,F1,149
2070,S00111A-0000001,Secondary Line,0.24,F1,150
2071,S00115A-0000001,Secondary Line,0.24,F1,151
2072,S00115B-0000001,Secondary Line,0.24,F1,152
2073,S00115C-0000001,Secondary Line,0.24,F1,153
2074,S00117B-0000002,Secondary Line,0.24,F1,154
2075,S00121A-0000001,Secondary Line,0.24,F1,155
2076,S00125A-0000001,Secondary Line,0.24,F1,156
2077,S00094A-0000001,Secondary Line,0.24,F1,157
2078,S00100A-0000001,Secondary Line,0.24,F1,158
2079,S000049-0000001,Secondary Line,0.24,F1,159
2080,S0092-0005-0001,Secondary Line,0.24,F1,160
2081,S0100-006A-0001,Secondary Line,0.24,F1,161
2082,S0108-007A-0001,Secondary Line,0.24,F1,162
2083,S000112-0000001,Secondary Line,0.24,F1,163
2084,S0126-008b-0001,Secondary Line,0.24,F1,164
2085,S108-24-01-0001,Secondary Line,0.24,F1,165
2086,S0115-0004-0005,Secondary Line,0.24,F1,166
2087,S0115-0004-005A,Secondary Line,0.24,F1,167
2088,S0115-0004-0006,Secondary Line,0.24,F1,168
2089,S0115-0004-0004,Secondary Line,0.24,F1,169
2090,S0115-0004-0003,Secondary Line,0.24,F1,170
2091,S0115-0004-0002,Secondary Line,0.24,F1,171
2092,S0115-0004-0001,Secondary Line,0.24,F1,172
2093,S000116-0000001,Secondary Line,0.24,F1,173
2094,S000116-0000002,Secondary Line,0.24,F1,174
2095,S0132-003B-003a,Secondary Line,0.24,F1,175
2096,S0132-003B-003b,Secondary Line,0.24,F1,176
2097,S0132-003B-003A,Secondary Line,0.24,F1,177
2098,S0132-003B-0004,Secondary Line,0.24,F1,178
2099,S0132-003B-0005,Secondary Line,0.24,F1,179
2100,S0132-003B-004A,Secondary Line,0.24,F1,180
2101,S0132-003B-004B,Secondary Line,0.24,F1,181
2102,S0132-003B-04B1,Secondary Line,0.24,F1,182
2103,S0132-003B-004C,Secondary Line,0.24,F1,183
2104,S0132-003B-0002,Secondary Line,0.24,F1,184
2105,S0132-003B-0001,Secondary Line,0.24,F1,185
2106,S0134-0002-0005,Secondary Line,0.24,F1,186
2107,S0134-0002-005A,Secondary Line,0.24,F1,187
2108,S0134-0002-005B,Secondary Line,0.24,F1,188
2109,S0134-0002-005C,Secondary Line,0.24,F1,189
2110,S0134-0002-005a,Secondary Line,0.24,F1,190
2111,S0134-0002-05aa,Secondary Line,0.24,F1,191
2112,S0134-0002-05ab,Secondary Line,0.24,F1,192
2113,S0134-0002-05aA,Secondary Line,0.24,F1,193
2114,S0134-0002-0006,Secondary Line,0.24,F1,194
2115,S0134-0002-0007,Secondary Line,0.24,F1,195
2116,S0134-0002-0008,Secondary Line,0.24,F1,196
2117,S0134-0002-0009,Secondary Line,0.24,F1,197
2118,S0134-0002-0010,Secondary Line,0.24,F1,198
2119,S0134-0002-0011,Secondary Line,0.24,F1,199
2120,S0134-0002-0004,Secondary Line,0.24,F1,200
2121,S0134-0002-0003,Secondary Line,0.24,F1,201
2122,S0134-0002-0002,Secondary Line,0.24,F1,202
2123,S0134-0002-0001,Secondary Line,0.24,F1,203
2124,S0134-0002-003A,Secondary Line,0.24,F1,204
2125,S0134-0002-003B,Secondary Line,0.24,F1,205
2126,S0134-0002-003C,Secondary Line,0.24,F1,206
2127,S0134-0002-003D,Secondary Line,0.24,F1,207
2128,S0134-0002-003E,Secondary Line,0.24,F1,208
2129,S0134-0002-006A,Secondary Line,0.24,F1,209
2130,S0108-0033-0001,Secondary Line,0.24,F1,210
2131,S0108-0033-0002,Secondary Line,0.24,F1,211
2132,S0108-0033-0003,Secondary Line,0.24,F1,212
2133,S0108-0033-0004,Secondary Line,0.24,F1,213
2134,S0108-0033-0005,Secondary Line,0.24,F1,214
2135,S0108-0033-0006,Secondary Line,0.24,F1,215
2136,S0108-0033-0007,Secondary Line,0.24,F1,216
2137,S0108-0033-0008,Secondary Line,0.24,F1,217
2138,S0108-0033-0009,Secondary Line,0.24,F1,218
2139,S0108-0033-0010,Secondary Line,0.24,F1,219
2140,S0108-0033-0011,Secondary Line,0.24,F1,220
2141,S0108-0033-005a,Secondary Line,0.24,F1,221
2142,S0108-0033-009a,Secondary Line,0.24,F1,222
2143,S0108-0033-009b,Secondary Line,0.24,F1,223
2144,S0108-0033-009c,Secondary Line,0.24,F1,224
2145,S0108-0033-009d,Secondary Line,0.24,F1,225
2146,S0108-0033-009e,Secondary Line,0.24,F1,226
2147,S0108-045H-0001,Secondary Line,0.24,F1,227
2148,S0108-045H-0002,Secondary Line,0.24,F1,228
2149,S0108-045H-0003,Secondary Line,0.24,F1,229
2150,S0108-045H-0004,Secondary Line,0.24,F1,230
2151,S0108-045H-0005,Secondary Line,0.24,F1,231
2152,S0108-045H-0006,Secondary Line,0.24,F1,232
2153,S0108-045H-0007,Secondary Line,0.24,F1,233
2154,S0108-045H-0008,Secondary Line,0.24,F1,234
2155,S0108-045H-0009,Secondary Line,0.24,F1,235
2156,S0108-045H-0010,Secondary Line,0.24,F1,236
2157,S0108-045H-003A,Secondary Line,0.24,F1,237
2158,S0108-045H-003B,Secondary Line,0.24,F1,238
2159,S0108-045H-003C,Secondary Line,0.24,F1,239
2160,S0108-045H-003D,Secondary Line,0.24,F1,240
2161,S0108-045H-003E,Secondary Line,0.24,F1,1
2162,S0108-045H-003F,Secondary Line,0.24,F1,2
2163,S0108-0045-0001,Secondary Line,0.24,F1,3
2164,S0108-0045-0002,Secondary Line,0.24,F1,4
2165,S0108-0045-0003,Secondary Line,0.24,F1,5
2166,S0108-0045-0004,Secondary Line,0.24,F1,6
2167,S0108-0045-0005,Secondary Line,0.24,F1,7
2168,S0108-0045-0006,Secondary Line,0.24,F1,8
2169,S0108-0045-0007,Secondary Line,0.24,F1,9
2170,S0108-0045-007a,Secondary Line,0.24,F1,10
2171,S0108-0045-007b,Secondary Line,0.24,F1,11
2172,S0108-0045-007c,Secondary Line,0.24,F1,12
2173,S0108-0045-007d,Secondary Line,0.24,F1,13
2174,S0108-0045-007e,Secondary Line,0.24,F1,14
2175,S0108-0045-007f,Secondary Line,0.24,F1,15
2176,S0108-0045-007g,Secondary Line,0.24,F1,16
2177,S0108-0045-007h,Secondary Line,0.24,F1,17
2178,S0108-0045-0008,Secondary Line,0.24,F1,18
2179,S0108-0045-0009,Secondary Line,0.24,F1,19
2180,S0108-0045-0010,Secondary Line,0.24,F1,20
2181,S0108-0045-0011,Secondary Line,0.24,F1,21
2182,S0108-58AV-0001,Secondary Line,0.24,F1,22
2183,S0108-58AV-0002,Secondary Line,0.24,F1,23
2184,S0108-58AV-0003,Secondary Line,0.24,F1,24
2185,S0108-58AV-0004,Secondary Line,0.24,F1,25
2186,S0108-58AV-0005,Secondary Line,0.24,F1,26
2187,S0108-58AV-0006,Secondary Line,0.24,F1,27
2188,S0108-58AV-0007,Secondary Line,0.24,F1,28
2189,S0108-58AV-0008,Secondary Line,0.24,F1,29
2190,S0108-58AV-0009,Secondary Line,0.24,F1,30
2191,S0108-58AV-0010,Secondary Line,0.24,F1,31
2192,S0108-58AV-0011,Secondary Line,0.24,F1,32
2193,S0108-58AV-0012,Secondary Line,0.24,F1,33
2194,S0108-58AV-0013,Secondary Line,0.24,F1,34
2195,S0108-58AV-0014,Secondary Line,0.24,F1,35
2196,S0108-58AV-0015,Secondary Line,0.24,F1,36
2197,S0108-58AV-0016,Secondary Line,0.24,F1,37
2198,S0108-58AV-0017,Secondary Line,0.24,F1,38
2199,S0108-58AV-0018,Secondary Line,0.24,F1,39
2200,S0108-58AV-0019,Secondary Line,0.24,F1,40
2201,S0108-58AV-0020,Secondary Line,0.24,F1,41
2202,S0108-58AV-0021,Secondary Line,0.24,F1,42
2203,S0108-58AV-0022,Secondary Line,0.24,F1,43
2204,S0108-58AV-0023,Secondary Line,0.24,F1,44
2205,S0108-58AV-0024,Secondary Line,0.24,F1,45
2206,S0108-58AV-017A,Secondary Line,0.24,F1,46
2207,S108-58AO4-0001,Secondary Line,0.24,F1,47
2208,S108-58AO4-0002,Secondary Line,0.24,F1,48
2209,S108-58AO4-0003,Secondary Line,0.24,F1,49
2210,S108-58AO4-0004,Secondary Line,0.24,F1,50
2211,S108-58AO4-0005,Secondary Line,0.24,F1,51
2212,S108-58AO4-0006,Secondary Line,0.24,F1,52
2213,S108-58AO4-0007,Secondary Line,0.24,F1,53
2214,S108-58AO4-0008,Secondary Line,0.24,F1,54
2215,S108-58AO4-0009,Secondary Line,0.24,F1,55
2216,S108-58AO4-0010,Secondary Line,0.24,F1,56
2217,S108-58AO4-0011,Secondary Line,0.24,F1,57
2218,S108-58AO4-005A,Secondary Line,0.24,F1,58
2219,S108-58AN9-0001,Secondary Line,0.24,F1,59
2220,S108-58AN9-0002,Secondary Line,0.24,F1,60
2221,S108-58AN9-0003,Secondary Line,0.24,F1,61
2222,S108-58AN9-0004,Secondary Line,0.24,F1,62
2223,S108-58AN9-0005,Secondary Line,0.24,F1,63
2224,S108-58AN9-0006,Secondary Line,0.24,F1,64
2225,S108-58AN9-0007,Secondary Line,0.24,F1,65
2226,S108-58AN9-0008,Secondary Line,0.24,F1,66
2227,S108-58AN9-0009,Secondary Line,0.24,F1,67
2228,S108-58AN9-0010,Secondary Line,0.24,F1,68
2229,S108-58AN9-0011,Secondary Line,0.24,F1,69
2230,S108-58AN9-0012,Secondary Line,0.24,F1,70
2231,S108-58AN9-0013,Secondary Line,0.24,F1,71
2232,S108-58AN9-0014,Secondary Line,0.24,F1,72
2233,S108-58AN9-0015,Secondary Line,0.24,F1,73
2234,S108-58AN9-0016,Secondary Line,0.24,F1,74
2235,S108-58AN9-0017,Secondary Line,0.24,F1,75
2236,S108-58AN9-013a,Secondary Line,0.24,F1,76
2237,S0108-58AA-0001,Secondary Line,0.24,F1,77
2238,S0108-58AA-0002,Secondary Line,0.24,F1,78
2239,S0108-58AA-0003,Secondary Line,0.24,F1,79
2240,S0108-58AA-0004,Secondary Line,0.24,F1,80
2241,S0108-58AA-0005,Secondary Line,0.24,F1,81
2242,S0108-58AA-0006,Secondary Line,0.24,F1,82
2243,S0108-58AA-0007,Secondary Line,0.24,F1,83
2244,S0108-58AA-0008,Secondary Line,0.24,F1,84
2245,S0108-58AA-0009,Secondary Line,0.24,F1,85
2246,S0108-58AA-0010,Secondary Line,0.24,F1,86
2247,S0108-58AA-0011,Secondary Line,0.24,F1,87
2248,S0108-58AA-0012,Secondary Line,0.24,F1,88
2249,S0108-58AA-0013,Secondary Line,0.24,F1,89
2250,S0108-58AA-0014,Secondary Line,0.24,F1,90
2251,S0108-58AA-0015,Secondary Line,0.24,F1,91
2252,S0108-58AA-0016,Secondary Line,0.24,F1,92
2253,S0108-58AA-0017,Secondary Line,0.24,F1,93
2254,S0108-58AA-0018,Secondary Line,0.24,F1,94
2255,S108-58R11-0001,Secondary Line,0.24,F1,95
2256,S108-58R11-0002,Secondary Line,0.24,F1,96
2257,S108-58R11-0003,Secondary Line,0.24,F1,97
2258,S108-58R11-0004,Secondary Line,0.24,F1,98
2259,S108-58R11-0005,Secondary Line,0.24,F1,99
2260,S108-58R11-0006,Secondary Line,0.24,F1,100
2261,S108-58R11-0007,Secondary Line,0.24,F1,101
2262,S108-58R11-0008,Secondary Line,0.24,F1,102
2263,S108-58R11-0009,Secondary Line,0.24,F1,103
2264,S108-58R11-0010,Secondary Line,0.24,F1,104
2265,S108-58R11-0011,Secondary Line,0.24,F1,105
2266,S108-58R11-0012,Secondary Line,0.24,F1,106
2267,S108-58R11-0013,Secondary Line,0.24,F1,107
2268,S108-58R11-0014,Secondary Line,0.24,F1,108
2269,S108-58R11-0015,Secondary Line,0.24,F1,109
2270,S108-58R11-0016,Secondary Line,0.24,F1,110
2271,S108-58R11-0017,Secondary Line,0.24,F1,111
2272,S108-58R11-0018,Secondary Line,0.24,F1,112
2273,S108-58R11-0019,Secondary Line,0.24,F1,113
2274,S108-58R11-005a,Secondary Line,0.24,F1,114
2275,S108-58R11-005b,Secondary Line,0.24,F1,115
2276,S108-58R11-005c,Secondary Line,0.24,F1,116
2277,S108-58R11-005d,Secondary Line,0.24,F1,117
2278,S108-58R11-015A,Secondary Line,0.24,F1,118
2279,S0108-058M-0001,Secondary Line,0.24,F1,119
2280,S0108-058M-0002,Secondary Line,0.24,F1,120
2281,S0108-058M-0003,Secondary Line,0.24,F1,121
2282,S0108-058M-0004,Secondary Line,0.24,F1,122
2283,S0108-058M-0005,Secondary Line,0.24,F1,123
2284,S0108-058M-0006,Secondary Line,0.24,F1,124
2285,S0108-058M-0007,Secondary Line,0.24,F1,125
2286,S0108-058M-0008,Secondary Line,0.24,F1,126
2287,S0108-058M-0009,Secondary Line,0.24,F1,127
2288,S0108-058M-0010,Secondary Line,0.24,F1,128
2289,S0108-058M-0011,Secondary Line,0.24,F1,129
2290,S0108-058M-0012,Secondary Line,0.24,F1,130
2291,S0108-058M-0013,Secondary Line,0.24,F1,131
2292,S0108-058M-0014,Secondary Line,0.24,F1,132
2293,S0108-058M-0015,Secondary Line,0.24,F1,133
2294,S0108-058M-0016,Secondary Line,0.24,F1,134
2295,S0108-058M-0017,Secondary Line,0.24,F1,135
2296,S0108-058M-0018,Secondary Line,0.24,F1,136
2297,S0108-058p-0001,Secondary Line,0.24,F1,137
2298,S0108-059j-0001,Secondary Line,0.24,F1,138
2299,S0108-059j-0002,Secondary Line,0.24,F1,139
2300,S0108-059j-0003,Secondary Line,0.24,F1,140
2301,S0108-059j-0004,Secondary Line,0.24,F1,141
2302,S0108-059j-0005,Secondary Line,0.24,F1,142
2303,S0108-059j-0006,Secondary Line,0.24,F1,143
2304,S0108-059j-0007,Secondary Line,0.24,F1,144
2305,S0108-059j-0008,Secondary Line,0.24,F1,145
2306,S0108-059j-002a,Secondary Line,0.24,F1,146
2307,S0108-059j-004a,Secondary Line,0.24,F1,147
2308,S0108-059j-004b,Secondary Line,0.24,F1,148
2309,S0108-059j-004c,Secondary Line,0.24,F1,149
2310,S0108-059j-005A,Secondary Line,0.24,F1,150
2311,S0108-059f-0001,Secondary Line,0.24,F1,151
2312,S0108-059f-0002,Secondary Line,0.24,F1,152
2313,S0108-059f-0003,Secondary Line,0.24,F1,153
2314,S0108-059f-0004,Secondary Line,0.24,F1,154
2315,S0108-059f-0005,Secondary Line,0.24,F1,155
2316,S0108-059f-0006,Secondary Line,0.24,F1,156
2317,S0108-059f-001a,Secondary Line,0.24,F1,157
2318,S0108-059f-002A,Secondary Line,0.24,F1,158
2319,S0108-0059-0001,Secondary Line,0.24,F1,159
2320,S0108-0060-0001,Secondary Line,0.24,F1,160
2321,S0108-0060-0002,Secondary Line,0.24,F1,161
2322,S0108-0060-0003,Secondary Line,0.24,F1,162
2323,S0108-0060-0004,Secondary Line,0.24,F1,163
2324,S0108-0060-0005,Secondary Line,0.24,F1,164
2325,S0108-0060-0006,Secondary Line,0.24,F1,165
2326,S0108-0060-0007,Secondary Line,0.24,F1,166
2327,S0108-0060-0008,Secondary Line,0.24,F1,167
2328,S0108-0060-0009,Secondary Line,0.24,F1,168
2329,S0108-0060-0010,Secondary Line,0.24,F1,169
2330,S0108-0060-0011,Secondary Line,0.24,F1,170
2331,S0108-0060-0012,Secondary Line,0.24,F1,171
2332,S0108-0060-0013,Secondary Line,0.24,F1,172
2333,S0108-0060-0014,Secondary Line,0.24,F1,173
2334,S000117-0000001,Secondary Line,0.24,F1,174
2335,S000132-0000001,Secondary Line,0.24,F1,175
