Count,Customer ID,Billing Period Code,Energy Consumed (kWHr),Power Factor
871,2020030693,202301,99,0.85
872,2020030700,202301,178,0.85
873,2020030710,202301,143,0.85
874,2020030715,202301,64,0.85
875,2020030720,202301,30,0.85
876,2020030725,202301,0,0.85
877,2020030730,202301,0,0.85
878,2020030735,202301,23,0.85
879,2020030745,202301,53,0.85
880,2020030750,202301,108,0.85
881,2020030755,202301,78,0.85
882,2020030760,202301,154,0.85
883,2020030770,202301,70,0.85
884,2020030775,202301,6,0.85
885,2020030780,202301,13,0.85
886,2020030785,202301,3,0.85
887,2020030790,202301,62,0.85
888,2020030800,202301,157,0.85
889,2020030810,202301,94,0.85
890,2020030820,202301,0,0.85
891,2020030840,202301,51,0.85
892,2020030850,202301,126,0.85
893,2020030853,202301,56,0.85
894,2020030865,202301,395,0.85
895,2020030870,202301,192,0.85
896,2020030875,202301,88,0.85
897,2020030880,202301,151,0.85
898,2020030890,202301,11,0.85
899,2020030916,202301,114,0.85
900,2020030917,202301,21,0.85
901,2020030970,202301,95,0.85
902,2020030982,202301,221,0.85
903,2020030984,202301,30,0.85
904,2020030985,202301,33,0.85
905,2020030991,202301,133,0.85
906,2020031000,202301,345,0.85
907,2020031010,202301,133,0.85
908,2020031015,202301,1606,0.85
909,2020031016,202301,209,0.85
910,2020031017,202301,92,0.85
911,2020031018,202301,7,0.85
912,2020031020,202301,65,0.85
913,2020031040,202301,581,0.85
914,2020031060,202301,27,0.85
915,2020031065,202301,117,0.85
916,2020031080,202301,63,0.85
917,2020031090,202301,108,0.85
918,2020031092,202301,32,0.85
919,2020031095,202301,140,0.85
920,2020031096,202301,445,0.85
921,2020031100,202301,41,0.85
922,2020031110,202301,352,0.85
923,2020031130,202301,42,0.85
924,2020031142,202301,25,0.85
925,2020031145,202301,148,0.85
926,2020031150,202301,89,0.85
927,2020031151,202301,191,0.85
928,2020031160,202301,51,0.85
929,2020031170,202301,99,0.85
930,2020031200,202301,17,0.85
931,2020031210,202301,41,0.85
932,2020031220,202301,23,0.85
933,2020031230,202301,69,0.85
934,2020031233,202301,32,0.85
935,2020031240,202301,80,0.85
936,2020031250,202301,13,0.85
937,2020031260,202301,48,0.85
938,2020031268,202301,92,0.85
939,2020031269,202301,58,0.85
940,2020031271,202301,80,0.85
941,2020031280,202301,64,0.85
942,2020031285,202301,67,0.85
943,2020031286,202301,49,0.85
944,2020031291,202301,55,0.85
945,2020031295,202301,41,0.85
946,2020031296,202301,107,0.85
947,2020031297,202301,53,0.85
948,2020031300,202301,0,0.85
949,2020031302,202301,0,0.85
950,2020031303,202301,14,0.85
951,2020031305,202301,147,0.85
952,2020031310,202301,50,0.85
953,2020031320,202301,32,0.85
954,2020031330,202301,58,0.85
955,2020031333,202301,56,0.85
956,2020031334,202301,63,0.85
957,2020031335,202301,25,0.85
958,2020031336,202301,37,0.85
959,2020031337,202301,39,0.85
960,2020031338,202301,0,0.85
961,2020031340,202301,0,0.85
962,2020031341,202301,18,0.85
963,2020031343,202301,6,0.85
964,2020031344,202301,0,0.85
965,2020031350,202301,42,0.85
966,2020031370,202301,58,0.85
967,2020031385,202301,0,0.85
968,2020031390,202301,0,0.85
969,2020031400,202301,1039,0.85
970,2020031405,202301,0,0.85
971,2020031410,202301,157,0.85
972,2020031415,202301,187,0.85
973,2020031420,202301,0,0.85
974,2020031440,202301,27,0.85
975,2020031450,202301,91,0.85
976,2020031460,202301,27,0.85
977,2020031490,202301,135,0.85
978,2020031505,202301,303,0.85
979,2020031506,202301,31,0.85
980,2020031510,202301,105,0.85
981,2020031523,202301,278,0.85
982,2020031525,202301,0,0.85
983,2020031540,202301,536,0.85
984,2020031550,202301,0,0.85
985,2020031570,202301,27,0.85
986,2020031576,202301,38,0.85
987,2020031580,202301,647,0.85
988,2020031590,202301,172,0.85
989,2020031600,202301,487,0.85
990,2020031601,202301,23,0.85
991,2020031605,202301,504,0.85
992,2020031606,202301,388,0.85
993,2020031607,202301,71,0.85
994,2020031615,202301,419,0.85
995,2020031620,202301,85,0.85
996,2020031630,202301,102,0.85
997,2020031640,202301,247,0.85
998,2020031650,202301,151,0.85
999,2020031657,202301,223,0.85
1000,2020031660,202301,134,0.85
1001,2020031670,202301,6,0.85
1002,2020031680,202301,288,0.85
1003,2020031690,202301,275,0.85
1004,2020031695,202301,76,0.85
1005,2020031700,202301,149,0.85
1006,2020031702,202301,218,0.85
1007,2020031710,202301,116,0.85
1008,2020031720,202301,111,0.85
1009,2020031730,202301,189,0.85
1010,2020031750,202301,1,0.85
1011,2020031760,202301,59,0.85
1012,2020031765,202301,3,0.85
1013,2020031770,202301,126,0.85
1014,2020031780,202301,84,0.85
1015,2020031790,202301,295,0.85
1016,2020031800,202301,49,0.85
1017,2020031810,202301,65,0.85
1018,2020031815,202301,27,0.85
1019,2020031820,202301,0,0.85
1020,2020031830,202301,227,0.85
1021,2020031845,202301,4,0.85
1022,2020031850,202301,443,0.85
1023,2020031855,202301,89,0.85
1024,2020031860,202301,78,0.85
1025,2020031870,202301,132,0.85
1026,2020031880,202301,292,0.85
1027,2020031890,202301,114,0.85
1028,2020031900,202301,137,0.85
1029,2020031905,202301,3,0.85
1030,2020031910,202301,9,0.85
1031,2020031915,202301,0,0.85
1032,2020031920,202301,68,0.85
1033,2020031925,202301,140,0.85
1034,2020031930,202301,99,0.85
1035,2020031940,202301,222,0.85
1036,2020031941,202301,145,0.85
1037,2020031942,202301,80,0.85
1038,2020031945,202301,106,0.85
1039,2020031950,202301,26,0.85
1040,2020031960,202301,407,0.85
1041,2020031970,202301,139,0.85
1042,2020031971,202301,16,0.85
1043,2020031972,202301,128,0.85
1044,2020031973,202301,0,0.85
1045,2020031974,202301,32,0.85
1046,2020031975,202301,0,0.85
1047,2020031976,202301,55,0.85
1048,2020031977,202301,69,0.85
1049,2020031978,202301,70,0.85
1050,2020031979,202301,123,0.85
1051,2020031980,202301,64,0.85
1052,2020031981,202301,7,0.85
1053,2020031982,202301,8,0.85
1054,2020031983,202301,0,0.85
1055,2020031984,202301,104,0.85
1056,2020031985,202301,0,0.85
1057,2020031986,202301,37,0.85
1058,2020031987,202301,387,0.85
1059,2020031988,202301,47,0.85
1060,2020031991,202301,0,0.85
1061,2020031992,202301,38,0.85
1062,2020031996,202301,16,0.85
1063,2020031997,202301,21,0.85
1064,2020031998,202301,11,0.85
1065,2020031999,202301,111,0.85
1066,2020032000,202301,64,0.85
1067,2020032001,202301,0,0.85
1068,2020040020,202301,0,0.85
1069,2020040027,202301,15,0.85
1070,2020040028,202301,56,0.85
1071,2020040029,202301,36,0.85
1072,2020040040,202301,210,0.85
1073,2020040050,202301,175,0.85
1074,2020040060,202301,8,0.85
1075,2020040070,202301,5,0.85
1076,2020040080,202301,83,0.85
1077,2020040090,202301,136,0.85
1078,2020040100,202301,159,0.85
1079,2020040110,202301,181,0.85
1080,2020040115,202301,9,0.85
1081,2020040120,202301,415,0.85
1082,2020040123,202301,246,0.85
1083,2020040124,202301,117,0.85
1084,2020040125,202301,181,0.85
1085,2020040130,202301,13,0.85
1086,2020040135,202301,28,0.85
1087,2020040155,202301,21,0.85
1088,2020040170,202301,64,0.85
1089,2020040175,202301,52,0.85
1090,2020040190,202301,17,0.85
1091,2020040195,202301,226,0.85
1092,2020040200,202301,39,0.85
1093,2020040210,202301,29,0.85
1094,2020040215,202301,16,0.85
1095,2020040220,202301,260,0.85
1096,2020040230,202301,109,0.85
1097,2020040235,202301,659,0.85
1098,2020040240,202301,0,0.85
1099,2020040245,202301,18,0.85
1100,2020040250,202301,43,0.85
1101,2020040260,202301,0,0.85
1102,2020040270,202301,5,0.85
1103,2020040271,202301,19,0.85
1104,2020040273,202301,81,0.85
1105,2020040274,202301,49,0.85
1106,2020040275,202301,100,0.85
1107,2020040276,202301,31,0.85
1108,2020040277,202301,12,0.85
1109,2020040278,202301,311,0.85
1110,2020040280,202301,21,0.85
1111,2020040285,202301,15,0.85
1112,2020040295,202301,68,0.85
1113,2020040296,202301,79,0.85
1114,2020040300,202301,216,0.85
1115,2020040305,202301,169,0.85
1116,2020040310,202301,243,0.85
1117,2020040320,202301,364,0.85
1118,2020040330,202301,8,0.85
1119,2020040340,202301,187,0.85
1120,2020040345,202301,70,0.85
1121,2020040350,202301,64,0.85
1122,2020040355,202301,206,0.85
1123,2020040370,202301,95,0.85
1124,2020040375,202301,116,0.85
1125,2020040380,202301,253,0.85
1126,2020040385,202301,286,0.85
1127,2020040395,202301,29,0.85
1128,2020040400,202301,155,0.85
1129,2020040405,202301,44,0.85
1130,2020040410,202301,0,0.85
1131,2020040415,202301,122,0.85
1132,2020040420,202301,257,0.85
1133,2020040430,202301,0,0.85
1134,2020040440,202301,122,0.85
1135,2020040450,202301,0,0.85
1136,2020040460,202301,29,0.85
1137,2020040470,202301,156,0.85
1138,2020040475,202301,92,0.85
1139,2020040480,202301,209,0.85
1140,2020040485,202301,6,0.85
1141,2020040490,202301,282,0.85
1142,2020040500,202301,45,0.85
1143,2020040505,202301,7,0.85
1144,2020040510,202301,57,0.85
1145,2020040520,202301,27,0.85
1146,2020040525,202301,27,0.85
1147,2020040530,202301,34,0.85
1148,2020040535,202301,37,0.85
1149,2020040540,202301,49,0.85
1150,2020040545,202301,112,0.85
1151,2020040546,202301,67,0.85
1152,2020040550,202301,45,0.85
1153,2020040555,202301,0,0.85
1154,2020040560,202301,60,0.85
1155,2020040575,202301,85,0.85
1156,2020040580,202301,34,0.85
1157,2020040590,202301,182,0.85
1158,2020040605,202301,237,0.85
1159,2020040610,202301,39,0.85
1160,2020040630,202301,177,0.85
1161,2020040635,202301,108,0.85
1162,2020040640,202301,45,0.85
1163,2020040650,202301,535,0.85
1164,2020040660,202301,68,0.85
1165,2020040665,202301,92,0.85
1166,2020040670,202301,1855,0.85
1167,2020040675,202301,16,0.85
1168,2020040680,202301,29,0.85
1169,2020040685,202301,211,0.85
1170,2020040690,202301,287,0.85
1171,2020040695,202301,66,0.85
1172,2020040700,202301,208,0.85
1173,2020040710,202301,69,0.85
1174,2020040715,202301,163,0.85
1175,2020040720,202301,399,0.85
1176,2020040730,202301,5,0.85
1177,2020040735,202301,73,0.85
1178,2020040745,202301,103,0.85
1179,2020040750,202301,0,0.85
1180,2020040755,202301,150,0.85
1181,2020040765,202301,1086,0.85
1182,2020040770,202301,0,0.85
1183,2020040775,202301,11,0.85
1184,2020040780,202301,526,0.85
1185,2020040784,202301,90,0.85
1186,2020040785,202301,18,0.85
1187,2020040790,202301,64,0.85
1188,2020040793,202301,33,0.85
1189,2020040795,202301,179,0.85
1190,2020040801,202301,40,0.85
1191,2020040802,202301,226,0.85
1192,2020040803,202301,202,0.85
1193,2020040804,202301,1,0.85
1194,2020040805,202301,55,0.85
1195,2020040806,202301,105,0.85
1196,2020040807,202301,475,0.85
1197,2020040808,202301,2,0.85
1198,2020040809,202301,306,0.85
1199,2020040815,202301,67,0.85
1200,2020040820,202301,391,0.85
1201,2020040825,202301,49,0.85
1202,2020040830,202301,709,0.85
1203,2020040835,202301,181,0.85
1204,2020040840,202301,322,0.85
1205,2020040850,202301,920,0.85
1206,2020040860,202301,204,0.85
1207,2020040865,202301,286,0.85
1208,2020040886,202301,146,0.85
1209,2020040900,202301,85,0.85
1210,2020040902,202301,1158,0.85
1211,2020040903,202301,83,0.85
1212,2020040904,202301,24,0.85
1213,2020040905,202301,296,0.85
1214,2020040907,202301,166,0.85
1215,2020040920,202301,110,0.85
1216,2020040921,202301,191,0.85
1217,2020040930,202301,116,0.85
1218,2020040935,202301,258,0.85
1219,2020040958,202301,32,0.85
1220,2020041040,202301,118,0.85
1221,2020041060,202301,275,0.85
1222,2020041080,202301,38,0.85
1223,2020041090,202301,78,0.85
1224,2020041095,202301,84,0.85
1225,2020041100,202301,88,0.85
1226,2020041110,202301,118,0.85
1227,2020041120,202301,758,0.85
1228,2020041125,202301,186,0.85
1229,2020041130,202301,170,0.85
1230,2020041301,202301,5,0.85
1231,2020041308,202301,61,0.85
1232,2020041336,202301,31,0.85
1233,2020041380,202301,53,0.85
1234,2020041546,202301,67,0.85
1235,2020041631,202301,51,0.85
1236,2020041632,202301,0,0.85
1237,2020041634,202301,9,0.85
1238,2020041636,202301,1811,0.85
1239,2020041637,202301,0,0.85
1240,2020041638,202301,118,0.85
1241,2020041639,202301,0,0.85
1242,2020041640,202301,0,0.85
1243,2020041641,202301,46,0.85
1244,2020041643,202301,110,0.85
1245,2020041644,202301,693,0.85
1246,2020041645,202301,204,0.85
1247,2020041646,202301,170,0.85
1248,2020041647,202301,678,0.85
1249,2020041648,202301,65,0.85
1250,2020041649,202301,50,0.85
1251,2020041652,202301,16,0.85
1252,2020041653,202301,39,0.85
1253,2020041654,202301,111,0.85
1254,2020041655,202301,183,0.85
1255,2020041656,202301,534,0.85
1256,2020050020,202301,72,0.85
1257,2020050030,202301,43,0.85
1258,2020050044,202301,29,0.85
1259,2020050048,202301,211,0.85
1260,2020050054,202301,11,0.85
1261,2020050058,202301,336,0.85
1262,2020050120,202301,176,0.85
1263,2020050125,202301,0,0.85
1264,2020050135,202301,9,0.85
1265,2020050145,202301,22,0.85
1266,2020050150,202301,0,0.85
1267,2020050165,202301,9,0.85
1268,2020050175,202301,280,0.85
1269,2020050195,202301,77,0.85
1270,2020050228,202301,97,0.85
1271,2020050229,202301,27,0.85
1272,2020050230,202301,233,0.85
1273,2020050231,202301,19,0.85
1274,2020050232,202301,16,0.85
1275,2020050233,202301,17,0.85
1276,2020050234,202301,30,0.85
1277,2020050235,202301,43,0.85
1278,2020050236,202301,0,0.85
1279,2020050241,202301,5,0.85
1280,2020050244,202301,0,0.85
1281,2020050245,202301,118,0.85
1282,2020050246,202301,2431,0.85
1283,2020050260,202301,864,0.85
1284,2020050262,202301,66,0.85
1285,2020050263,202301,119,0.85
1286,2020050264,202301,26,0.85
1287,2020050266,202301,33,0.85
1288,2020050268,202301,45,0.85
1289,2020050275,202301,1873,0.85
1290,2020050285,202301,42,0.85
1291,2020050295,202301,65,0.85
1292,2020050300,202301,7,0.85
1293,2020050305,202301,0,0.85
1294,2020050310,202301,0,0.85
1295,2020050315,202301,0,0.85
1296,2020050335,202301,198,0.85
1297,2020050365,202301,242,0.85
1298,2020050370,202301,71,0.85
1299,2020050371,202301,112,0.85
1300,2020050385,202301,22,0.85
1301,2020050395,202301,114,0.85
1302,2020050396,202301,126,0.85
1303,2020050397,202301,17,0.85
1304,2020050400,202301,79,0.85
1305,2020050410,202301,216,0.85
1306,2020050415,202301,233,0.85
1307,2020050420,202301,131,0.85
1308,2020050425,202301,27,0.85
1309,2020050430,202301,735,0.85
1310,2020050435,202301,275,0.85
1311,2020050445,202301,117,0.85
1312,2020050450,202301,139,0.85
1313,2020050455,202301,67,0.85
1314,2020050470,202301,96,0.85
1315,2020050475,202301,262,0.85
1316,2020050480,202301,3,0.85
1317,2020050485,202301,336,0.85
1318,2020050495,202301,365,0.85
1319,2020050500,202301,813,0.85
1320,2020050505,202301,67,0.85
1321,2020050510,202301,56,0.85
1322,2020050520,202301,0,0.85
1323,2020050525,202301,209,0.85
1324,2020050535,202301,25,0.85
1325,2020050540,202301,98,0.85
1326,2020050545,202301,233,0.85
1327,2020050550,202301,339,0.85
1328,2020050555,202301,240,0.85
1329,2020050560,202301,536,0.85
1330,2020050565,202301,69,0.85
1331,2020050570,202301,2277,0.85
1332,2020050575,202301,1198,0.85
1333,2020050576,202301,71,0.85
1334,2020050584,202301,255,0.85
1335,2020050587,202301,161,0.85
1336,2020050588,202301,319,0.85
1337,2020050605,202301,126,0.85
1338,2020050610,202301,81,0.85
1339,2020050615,202301,28,0.85
1340,2020050620,202301,17,0.85
1341,2020050625,202301,115,0.85
1342,2020050635,202301,76,0.85
1343,2020050650,202301,199,0.85
1344,2020050653,202301,62,0.85
1345,2020050656,202301,97,0.85
1346,2020050660,202301,45,0.85
1347,2020050665,202301,110,0.85
1348,2020050675,202301,263,0.85
1349,2020050677,202301,17,0.85
1350,2020050678,202301,201,0.85
1351,2020050680,202301,79,0.85
1352,2020050685,202301,129,0.85
1353,2020050690,202301,692,0.85
1354,2020050695,202301,4,0.85
1355,2020050700,202301,19,0.85
1356,2020050705,202301,61,0.85
1357,2020050710,202301,133,0.85
1358,2020050715,202301,539,0.85
1359,2020050720,202301,103,0.85
1360,2020050725,202301,71,0.85
1361,2020050730,202301,76,0.85
1362,2020050735,202301,39,0.85
1363,2020050740,202301,66,0.85
1364,2020050745,202301,85,0.85
1365,2020050750,202301,173,0.85
1366,2020050755,202301,0,0.85
1367,2020050760,202301,123,0.85
1368,2020050770,202301,77,0.85
1369,2020050775,202301,49,0.85
1370,2020050780,202301,111,0.85
1371,2020050790,202301,0,0.85
1372,2020050795,202301,0,0.85
1373,2020050800,202301,21,0.85
1374,2020050805,202301,199,0.85
1375,2020050810,202301,3,0.85
1376,2020050820,202301,238,0.85
1377,2020050825,202301,91,0.85
1378,2020050830,202301,32,0.85
1379,2020050835,202301,0,0.85
1380,2020050840,202301,482,0.85
1381,2020050845,202301,0,0.85
1382,2020050850,202301,86,0.85
1383,2020050870,202301,191,0.85
1384,2020050880,202301,362,0.85
1385,2020050890,202301,144,0.85
1386,2020050895,202301,276,0.85
1387,2020050896,202301,133,0.85
1388,2020050900,202301,231,0.85
1389,2020050905,202301,103,0.85
1390,2020050920,202301,50,0.85
1391,2020050930,202301,216,0.85
1392,2020050935,202301,17,0.85
1393,2020050945,202301,70,0.85
1394,2020050955,202301,249,0.85
1395,2020050960,202301,11,0.85
1396,2020050970,202301,27,0.85
1397,2020050977,202301,54,0.85
1398,2020050990,202301,76,0.85
1399,2020051000,202301,48,0.85
1400,2020051010,202301,16,0.85
1401,2020051020,202301,201,0.85
1402,2020051030,202301,208,0.85
1403,2020051045,202301,146,0.85
1404,2020051050,202301,59,0.85
1405,2020051060,202301,29,0.85
1406,2020051070,202301,34,0.85
1407,2020051075,202301,12,0.85
1408,2020051080,202301,63,0.85
1409,2020051088,202301,128,0.85
1410,2020051092,202301,197,0.85
1411,2020051093,202301,167,0.85
1412,2020051095,202301,95,0.85
1413,2020051100,202301,123,0.85
1414,2020051110,202301,94,0.85
1415,2020051120,202301,123,0.85
1416,2020051130,202301,170,0.85
1417,2020051140,202301,145,0.85
1418,2020051150,202301,77,0.85
1419,2020051170,202301,123,0.85
1420,2020051173,202301,73,0.85
1421,2020051175,202301,101,0.85
1422,2020051190,202301,224,0.85
1423,2020051192,202301,59,0.85
1424,2020051200,202301,331,0.85
1425,2020051210,202301,10,0.85
1426,2020051220,202301,292,0.85
1427,2020051234,202301,103,0.85
1428,2020051235,202301,162,0.85
1429,2020051245,202301,68,0.85
1430,2020051260,202301,77,0.85
1431,2020051270,202301,294,0.85
1432,2020051271,202301,84,0.85
1433,2020051280,202301,92,0.85
1434,2020051284,202301,134,0.85
1435,2020051300,202301,116,0.85
1436,2020051301,202301,1381,0.85
1437,2020051320,202301,172,0.85
1438,2020051330,202301,76,0.85
1439,2020051335,202301,0,0.85
1440,2020051340,202301,48,0.85
1441,2020051360,202301,69,0.85
1442,2020051370,202301,55,0.85
1443,2020051375,202301,237,0.85
1444,2020051390,202301,78,0.85
1445,2020051395,202301,18,0.85
1446,2020051400,202301,33,0.85
1447,2020051410,202301,87,0.85
1448,2020051415,202301,80,0.85
1449,2020051420,202301,157,0.85
1450,2020051425,202301,5,0.85
1451,2020051430,202301,65,0.85
1452,2020051440,202301,63,0.85
1453,2020051450,202301,146,0.85
1454,2020051475,202301,193,0.85
1455,2020051480,202301,0,0.85
1456,2020051490,202301,139,0.85
1457,2020051500,202301,69,0.85
1458,2020051510,202301,11,0.85
1459,2020051515,202301,0,0.85
1460,2020051520,202301,124,0.85
1461,2020051530,202301,96,0.85
1462,2020051540,202301,0,0.85
1463,2020051550,202301,112,0.85
1464,2020051560,202301,141,0.85
1465,2020051570,202301,14,0.85
1466,2020051571,202301,67,0.85
1467,2020051585,202301,15,0.85
1468,2020051586,202301,195,0.85
1469,2020051590,202301,0,0.85
1470,2020051600,202301,478,0.85
1471,2020051605,202301,1,0.85
1472,2020051610,202301,64,0.85
1473,2020051615,202301,55,0.85
1474,2020051617,202301,1,0.85
1475,2020051620,202301,53,0.85
1476,2020051630,202301,122,0.85
1477,2020051640,202301,80,0.85
