Count,Secondary Customer Service Drop ID,"From 
Bus ID","To  
Customer ID",Phasing,Installation Type,Length-1         (meters),Length-2         (meters),Conductor Type,"Conductor
Size",Unit (C) 
312,KSA2020011515,S0108-004b-002C,2020011515,AN,1,0.5,0,CU,10,AWG
313,KSA2020011516,S0108-004b-002C,2020011516,AN,1,0.5,0,CU,10,AWG
314,KSA2020011520,S0108-004b-002C,2020011520,AN,1,0.5,0,CU,10,AWG
315,KSA2020011525,S000100-000003A,2020011525,AN,1,0.5,0,CU,10,AWG
316,KSA2020011530,S0108-004b-002C,2020011530,AN,1,0.5,0,CU,10,AWG
317,KSA2020011540,S0108-0004-0005,2020011540,CN,1,0.5,0,CU,10,AWG
318,KSA2020011545,S0108-004b-002c,2020011545,AN,1,1.0,0,ACSR,2,AWG
319,KSA2020011550,S0108-004b-0001,2020011550,AN,1,0.5,0,CU,10,AWG
320,KSA2020011555,S0108-0004-0006,2020011555,CN,1,0.5,0,CU,10,AWG
321,KSA2020011560,S0108-0004-0005,2020011560,CN,1,0.5,0,CU,10,AWG
322,KSA2020011565,S000100-000003A,2020011565,AN,1,0.5,0,CU,10,AWG
323,KSA2020011575,S0108-0004-0006,2020011575,CN,1,0.5,0,CU,10,AWG
324,KSA2020011585,S0108-0004-0006,2020011585,CN,1,0.5,0,CU,10,AWG
325,KSA2020011590,S0108-0004-0006,2020011590,CN,1,0.5,0,CU,10,AWG
326,KSA2020011591,S0108-0004-0006,2020011591,CN,1,0.5,0,CU,10,AWG
327,KSA2020011595,S0108-0004-0006,2020011595,CN,1,0.5,0,CU,10,AWG
328,KSA2020011600,S0108-0004-0006,2020011600,CN,1,0.5,0,CU,10,AWG
329,KSA2020011605,S000100-000003A,2020011605,AN,1,0.5,0,CU,10,AWG
330,KSA2020011610,S0108-0004-0006,2020011610,CN,1,0.5,0,CU,10,AWG
331,KSA2020011615,S000100-000003A,2020011615,AN,1,0.5,0,CU,10,AWG
332,KSA2020011620,S0108-0004-0006,2020011620,CN,1,0.5,0,CU,10,AWG
333,KSA2020011625,S0108-0010-0002,2020011625,CN,1,83.0,0,ACSR,2,AWG
334,KSA2020011630,S0108-0004-0006,2020011630,CN,1,0.5,0,CU,10,AWG
335,KSA2020011635,S000106-00004BB,2020011635,AN,1,0.5,0,CU,10,AWG
336,KSA2020011640,S0108-0004-0006,2020011640,CN,1,0.5,0,CU,10,AWG
337,KSA2020011645,S0108-004b-002d,2020011645,AN,1,0.5,0,CU,10,AWG
338,KSA2020011670,S0108-0004-0006,2020011670,CN,1,0.5,0,CU,10,AWG
339,KSA2020011680,S0108-0004-0007,2020011680,CN,1,0.5,0,CU,10,AWG
340,KSA2020011700,S0108-0004-0007,2020011700,CN,1,0.5,0,CU,10,AWG
341,KSA2020011710,S0108-0004-0007,2020011710,CN,1,0.5,0,CU,10,AWG
342,KSA2020011715,S0108-0004-0007,2020011715,CN,1,0.5,0,CU,10,AWG
343,KSA2020011720,S0108-0004-0007,2020011720,CN,1,0.5,0,CU,10,AWG
344,KSA2020011721,S0108-0004-0007,2020011721,CN,1,0.5,0,CU,10,AWG
345,KSA2020011722,S0108-0004-0007,2020011722,CN,1,0.5,0,CU,10,AWG
346,KSA2020011725,S0108-0004-0007,2020011725,CN,1,0.5,0,CU,10,AWG
347,KSA2020011726,S0108-0004-0007,2020011726,CN,1,0.5,0,CU,10,AWG
348,KSA2020011727,S0108-0004-0007,2020011727,CN,1,0.5,0,CU,10,AWG
349,KSA2020011728,S0108-0004-0007,2020011728,CN,1,0.5,0,CU,10,AWG
350,KSA2020011729,S0108-0004-0007,2020011729,CN,1,0.5,0,CU,10,AWG
351,KSA2020011730,S0108-0004-0007,2020011730,CN,1,0.5,0,CU,10,AWG
352,KSA2020011731,S0108-0010-0002,2020011731,CN,1,0.5,0,CU,10,AWG
353,KSA2020011735,S0108-0004-0007,2020011735,CN,1,0.5,0,CU,10,AWG
354,KSA2020011750,S0108-0004-0007,2020011750,CN,1,0.5,0,CU,10,AWG
355,KSA2020011760,S0108-0004-0007,2020011760,CN,1,0.5,0,CU,10,AWG
356,KSA2020011770,S0108-0004-0007,2020011770,CN,1,0.5,0,CU,10,AWG
357,KSA2020011775,S0108-0010-0002,2020011775,CN,1,0.5,0,CU,10,AWG
358,KSA2020011780,S0108-0010-0002,2020011780,CN,1,0.5,0,CU,10,AWG
359,KSA2020011795,S0108-0010-0002,2020011795,CN,1,0.5,0,CU,10,AWG
360,KSA2020011811,S0108-0010-0002,2020011811,CN,1,0.5,0,CU,10,AWG
361,KSA2020011812,S0108-0010-0002,2020011812,CN,1,0.5,0,CU,10,AWG
362,KSA2020011815,S0108-0010-0002,2020011815,CN,1,0.5,0,CU,10,AWG
363,KSA2020011816,S0108-0010-0002,2020011816,CN,1,0.5,0,CU,10,AWG
364,KSA2020011820,S0108-0010-0002,2020011820,CN,1,0.5,0,CU,10,AWG
365,KSA2020011850,S0108-0004-0003,2020011850,CN,1,0.5,0,CU,10,AWG
366,KSA2020011851,S0108-0004-0002,2020011851,CN,1,0.5,0,CU,10,AWG
367,KSA2020011860,S0108-0004-0002,2020011860,CN,1,0.5,0,CU,10,AWG
368,KSA2020011865,S0108-0004-0002,2020011865,CN,1,0.5,0,CU,10,AWG
369,KSA2020011870,S0108-0004-0002,2020011870,CN,1,0.5,0,CU,10,AWG
370,KSA2020011875,S0108-0004-0002,2020011875,CN,1,0.5,0,CU,10,AWG
371,KSA2020011880,S0108-0004-0002,2020011880,CN,1,0.5,0,CU,10,AWG
372,KSA2020011881,S0108-0004-0002,2020011881,CN,1,0.5,0,CU,10,AWG
373,KSA2020011882,S0108-0004-0002,2020011882,CN,1,0.5,0,CU,10,AWG
374,KSA2020011885,S0108-0004-0002,2020011885,CN,1,0.5,0,CU,10,AWG
375,KSA2020011890,S0108-0004-0002,2020011890,CN,1,0.5,0,CU,10,AWG
376,KSA2020011900,S0108-0004-0002,2020011900,CN,1,0.5,0,CU,10,AWG
377,KSA2020011910,S0108-0004-0002,2020011910,CN,1,0.5,0,CU,10,AWG
378,KSA2020011920,S0108-0004-0002,2020011920,CN,1,0.5,0,CU,10,AWG
379,KSA2020011925,S0108-0004-0002,2020011925,CN,1,0.5,0,CU,10,AWG
380,KSA2020011930,S000106-0000006,2020011930,AN,1,0.5,0,CU,10,AWG
381,KSA2020011940,S000106-0000006,2020011940,AN,1,0.5,0,CU,10,AWG
382,KSA2020011950,S0108-0004-0002,2020011950,CN,1,0.5,0,CU,10,AWG
383,KSA2020011960,S000106-0000007,2020011960,AN,1,0.5,0,CU,10,AWG
384,KSA2020011970,S000106-0000007,2020011970,AN,1,0.5,0,CU,10,AWG
385,KSA2020011976,S000106-0000007,2020011976,AN,1,0.5,0,CU,10,AWG
386,KSA2020011980,S000106-0000007,2020011980,AN,1,0.5,0,CU,10,AWG
387,KSA2020011985,S000106-0000007,2020011985,AN,1,0.5,0,CU,10,AWG
388,KSA2020011990,S000106-0000007,2020011990,AN,1,0.5,0,CU,10,AWG
389,KSA2020011995,S000106-0000007,2020011995,AN,1,0.5,0,CU,10,AWG
390,KSA2020012005,S0108-0004-0002,2020012005,CN,1,0.5,0,CU,10,AWG
391,KSA2020012006,S0108-0004-0002,2020012006,CN,1,0.5,0,CU,10,AWG
392,KSA2020012007,S000106-0000008,2020012007,AN,1,0.5,0,CU,10,AWG
393,KSA2020012008,S0108-004b-002d,2020012008,AN,1,0.5,0,CU,10,AWG
394,KSA2020012015,S000106-0000008,2020012015,AN,1,0.5,0,CU,10,AWG
395,KSA2020012020,S000106-0000008,2020012020,AN,1,0.5,0,CU,10,AWG
396,KSA2020012021,S000106-0000008,2020012021,AN,1,0.5,0,CU,10,AWG
397,KSA2020012040,S000106-0000007,2020012040,AN,1,0.5,0,CU,10,AWG
398,KSA2020012042,S000106-0000008,2020012042,AN,1,0.5,0,CU,10,AWG
399,KSA2020012045,S000106-0000008,2020012045,AN,1,0.5,0,CU,10,AWG
400,KSA2020012050,S000106-0000008,2020012050,AN,1,0.5,0,CU,10,AWG
401,KSA2020012052,S000106-0000008,2020012052,AN,1,0.5,0,CU,10,AWG
402,KSA2020012053,S000106-0000008,2020012053,AN,1,0.5,0,CU,10,AWG
403,KSA2020012054,S000106-0000008,2020012054,AN,1,0.5,0,CU,10,AWG
404,KSA2020012057,S000106-0000008,2020012057,AN,1,0.5,0,CU,10,AWG
405,KSA2020012058,S000106-0000008,2020012058,AN,1,0.5,0,CU,10,AWG
406,KSA2020012059,S000106-0000008,2020012059,AN,1,0.5,0,CU,10,AWG
407,KSA2020012060,S0108-004b-002d,2020012060,AN,1,0.5,0,CU,10,AWG
408,KSA2020012061,S000106-0000008,2020012061,AN,1,0.5,0,CU,10,AWG
409,KSA2020012062,S000106-0000008,2020012062,AN,1,0.5,0,CU,10,AWG
410,KSA2020012065,S000106-0000008,2020012065,AN,1,0.5,0,CU,10,AWG
411,KSA2020012080,S000106-0000008,2020012080,AN,1,0.5,0,CU,10,AWG
412,KSA2020012083,S000106-0000008,2020012083,AN,1,0.5,0,CU,10,AWG
413,KSA2020012100,S000106-0000008,2020012100,AN,1,0.5,0,CU,10,AWG
414,KSA2020012102,S000106-0000008,2020012102,AN,1,0.5,0,CU,10,AWG
415,KSA2020012105,S000106-0000008,2020012105,AN,1,0.5,0,CU,10,AWG
416,KSA2020012110,S000106-0000007,2020012110,AN,1,0.5,0,CU,10,AWG
417,KSA2020012135,S000106-0000008,2020012135,AN,1,0.5,0,CU,10,AWG
418,KSA2020012141,S000110-00003BA,2020012141,BN,1,0.5,0,CU,10,AWG
419,KSA2020012145,S000110-00003BA,2020012145,BN,1,0.5,0,CU,10,AWG
420,KSA2020012150,S000106-0000007,2020012150,AN,1,0.5,0,CU,10,AWG
421,KSA2020012160,S000110-00003BA,2020012160,BN,1,0.5,0,CU,10,AWG
422,KSA2020012175,S000106-0000007,2020012175,AN,1,0.5,0,CU,10,AWG
423,KSA2020012190,S000110-00003Bb,2020012190,BN,1,0.5,0,CU,10,AWG
424,KSA2020012205,S000106-0000008,2020012205,AN,1,0.5,0,CU,10,AWG
425,KSA2020012220,S000110-00003Bb,2020012220,BN,1,0.5,0,CU,10,AWG
426,KSA2020012230,S000106-0000006,2020012230,AN,1,0.5,0,CU,10,AWG
427,KSA2020012240,S000106-0000006,2020012240,AN,1,0.5,0,CU,10,AWG
428,KSA2020012243,S000106-0000006,2020012243,AN,1,0.5,0,CU,10,AWG
429,KSA2020012245,S000106-0000006,2020012245,AN,1,0.5,0,CU,10,AWG
430,KSA2020012246,S000106-0000006,2020012246,AN,1,5.0,0,AL,2,AWG
431,KSA2020012260,S000106-0000006,2020012260,AN,1,0.5,0,CU,10,AWG
432,KSA2020012270,S000106-0000005,2020012270,AN,1,0.5,0,CU,10,AWG
433,KSA2020012280,S0108-0004-0002,2020012280,CN,1,0.5,0,CU,10,AWG
434,KSA2020012281,S0108-004b-002c,2020012281,AN,1,0.5,0,CU,10,AWG
435,KSA2020012282,S0108-004b-002d,2020012282,AN,1,0.5,0,CU,10,AWG
436,KSA2020012285,S000106-00004Bc,2020012285,AN,1,0.5,0,CU,10,AWG
437,KSA2020012303,S000100-000002c,2020012303,AN,1,0.5,0,CU,10,AWG
438,KSA2020012305,S000100-0000003,2020012305,AN,1,0.5,0,CU,10,AWG
439,KSA2020012307,S000100-0000004,2020012307,AN,2,62.0,0,ACSR,2,AWG
440,KSA2020012310,S0108-004b-0003,2020012310,AN,1,0.5,0,CU,10,AWG
441,KSA2020012311,S000100-0000004,2020012311,AN,1,0.5,0,CU,10,AWG
442,KSA2020012313,S000106-0000007,2020012313,AN,1,60.0,0,ACSR,2,AWG
443,KSA2020012315,S0108-004b-002B,2020012315,AN,1,0.5,0,CU,10,AWG
444,KSA2020012316,S000106-00004Ba,2020012316,AN,1,0.5,0,CU,10,AWG
445,KSA2020012317,S000106-00004Bc,2020012317,AN,1,0.5,0,CU,10,AWG
446,KSA2020012319,S000100-000003A,2020012319,AN,1,0.5,0,CU,10,AWG
447,KSA2020012320,S000106-00004Bb,2020012320,AN,1,0.5,0,CU,10,AWG
448,KSA2020012321,S000106-00004Bc,2020012321,AN,2,62.0,0,ACSR,2,AWG
449,KSA2020012322,S000106-00004BB,2020012322,AN,1,0.5,0,CU,10,AWG
450,KSA2020012323,S000100-000002c,2020012323,AN,1,0.5,0,CU,10,AWG
451,KSA2020012324,S0108-004b-0003,2020012324,AN,1,0.5,0,CU,10,AWG
452,KSA2020012325,S0108-0004-0003,2020012325,CN,1,0.5,0,CU,10,AWG
453,KSA2020012326,S0108-004b-0003,2020012326,AN,1,0.5,0,CU,10,AWG
454,KSA2020012328,S000106-00004BC,2020012328,AN,1,0.5,0,CU,10,AWG
455,KSA2020012329,S000100-000002b,2020012329,AN,1,0.5,0,CU,10,AWG
456,KSA2020012333,S000102-0000001,2020012333,BN,1,5.0,0,AL,2,AWG
457,KSA2020012334,S0108-004b-0001,2020012334,AN,1,0.5,0,CU,10,AWG
458,KSA2020012336,S0108-004b-002A,2020012336,AN,1,0.5,0,CU,10,AWG
459,KSA2020012337,S0108-004b-0002,2020012337,AN,1,0.5,0,CU,10,AWG
460,KSA2020012338,S0108-0004-0002,2020012338,CN,1,1.0,0,ACSR,2,AWG
461,KSA2020012339,S0108-004b-002a,2020012339,AN,1,1.0,0,ACSR,2,AWG
462,KSA2020012340,S000106-0000007,2020012340,AN,1,1.0,0,ACSR,2,AWG
463,KSA2020012341,S000100-000003A,2020012341,AN,1,0.5,0,CU,10,AWG
464,KSA2020012342,S000100-000003A,2020012342,AN,1,0.5,0,CU,10,AWG
465,KSA2020012343,S000100-000003A,2020012343,AN,1,0.5,0,CU,10,AWG
466,KSA2020012344,S000100-000003A,2020012344,AN,1,0.5,0,CU,10,AWG
467,KSA2020012345,S0108-004b-002a,2020012345,AN,1,1.0,0,ACSR,2,AWG
468,KSA2020012347,S0108-004b-002A,2020012347,AN,1,1.0,0,ACSR,2,AWG
469,KSA2020012349,S000106-00004Ba,2020012349,AN,1,1.0,0,ACSR,2,AWG
470,KSA2020012350,S000100-0000004,2020012350,AN,1,1.0,0,ACSR,2,AWG
471,KSA2020012352,S000106-00004Ba,2020012352,AN,1,1.0,0,ACSR,2,AWG
472,KSA2020012353,S0108-004b-0002,2020012353,AN,1,1.0,0,ACSR,2,AWG
473,KSA2020012354,S000106-00004BC,2020012354,AN,1,1.0,0,ACSR,2,AWG
474,KSA2020012356,S0108-004b-002B,2020012356,AN,1,1.0,0,ACSR,2,AWG
475,KSA2020012358,S000106-00004BB,2020012358,AN,1,1.0,0,ACSR,2,AWG
476,KSA2020012359,S0108-0010-0002,2020012359,CN,1,1.0,0,ACSR,2,AWG
477,KSA2020012360,S000100-0000002,2020012360,AN,1,1.0,0,ACSR,2,AWG
478,KSA2020012361,S0108-004b-0001,2020012361,AN,1,1.0,0,ACSR,2,AWG
479,KSA2020012362,S0108-004b-0002,2020012362,AN,1,1.0,0,ACSR,2,AWG
480,KSA2020020010,S000106-0000005,2020020010,AN,1,0.5,0,CU,10,AWG
481,KSA2020020011,S000106-0000005,2020020011,AN,1,0.5,0,CU,10,AWG
482,KSA2020020014,S000106-0000005,2020020014,AN,1,0.5,0,CU,10,AWG
483,KSA2020020015,S000106-0000005,2020020015,AN,1,0.5,0,CU,10,AWG
484,KSA2020020020,S000106-0000005,2020020020,AN,1,0.5,0,CU,10,AWG
485,KSA2020020030,S000106-0000005,2020020030,AN,1,0.5,0,CU,10,AWG
486,KSA2020020040,S000106-0000005,2020020040,AN,1,0.5,0,CU,10,AWG
487,KSA2020020060,S000106-0000004,2020020060,AN,1,0.5,0,CU,10,AWG
488,KSA2020020070,S000106-0000004,2020020070,AN,1,0.5,0,CU,10,AWG
489,KSA2020020074,S000106-0000004,2020020074,AN,1,0.5,0,CU,10,AWG
490,KSA2020020076,S000106-0000004,2020020076,AN,1,0.5,0,CU,10,AWG
491,KSA2020020080,S000106-0000004,2020020080,AN,1,0.5,0,CU,10,AWG
492,KSA2020020082,S000106-0000004,2020020082,AN,1,0.5,0,CU,10,AWG
493,KSA2020020085,S000106-0000004,2020020085,AN,1,0.5,0,CU,10,AWG
494,KSA2020020090,S000106-0000004,2020020090,AN,1,0.5,0,CU,10,AWG
495,KSA2020020100,S000106-0000004,2020020100,AN,1,0.5,0,CU,10,AWG
496,KSA2020020115,S0106-0002-0005,2020020115,BN,1,0.5,0,CU,10,AWG
497,KSA2020020120,S0106-0002-0005,2020020120,BN,1,0.5,0,CU,10,AWG
498,KSA2020020125,S0106-0002-0005,2020020125,BN,1,0.5,0,CU,10,AWG
499,KSA2020020135,S000106-000004A,2020020135,AN,1,0.5,0,CU,10,AWG
500,KSA2020020140,S0122-0004-0007,2020020140,BN,1,0.5,0,CU,10,AWG
501,KSA2020020145,S0122-0004-0008,2020020145,BN,1,0.5,0,CU,10,AWG
502,KSA2020020150,S000106-000004A,2020020150,AN,1,0.5,0,CU,10,AWG
503,KSA2020020155,S000110-000003A,2020020155,BN,1,0.5,0,CU,10,AWG
504,KSA2020020160,S000106-000004A,2020020160,AN,1,0.5,0,CU,10,AWG
505,KSA2020020165,S000106-000004A,2020020165,AN,1,0.5,0,CU,10,AWG
506,KSA2020020175,S000110-000003B,2020020175,BN,1,0.5,0,CU,10,AWG
507,KSA2020020185,S000110-000003A,2020020185,BN,1,0.5,0,CU,10,AWG
508,KSA2020020190,S0106-0002-0002,2020020190,BN,1,0.5,0,CU,10,AWG
509,KSA2020020195,S0106-0002-003A,2020020195,BN,1,0.5,0,CU,10,AWG
510,KSA2020020200,S0106-0002-0002,2020020200,BN,1,0.5,0,CU,10,AWG
511,KSA2020020205,S0106-0002-0003,2020020205,BN,1,0.5,0,CU,10,AWG
512,KSA2020020210,S0106-0002-0002,2020020210,BN,1,0.5,0,CU,10,AWG
513,KSA2020020215,S000106-0000001,2020020215,AN,1,0.5,0,CU,10,AWG
514,KSA2020020220,S0106-0002-0002,2020020220,BN,1,0.5,0,CU,10,AWG
515,KSA2020020235,S0106-0002-0002,2020020235,BN,1,0.5,0,CU,10,AWG
516,KSA2020020240,S0106-0002-0002,2020020240,BN,1,0.5,0,CU,10,AWG
517,KSA2020020243,S0106-0002-0002,2020020243,BN,1,0.5,0,CU,10,AWG
518,KSA2020020244,S0106-0002-0002,2020020244,BN,1,0.5,0,CU,10,AWG
519,KSA2020020255,S0122-0004-0008,2020020255,BN,1,0.5,0,CU,10,AWG
520,KSA2020020260,S000106-0000003,2020020260,AN,1,0.5,0,CU,10,AWG
521,KSA2020020265,S000106-0000003,2020020265,AN,1,0.5,0,CU,10,AWG
522,KSA2020020272,S000106-0000003,2020020272,AN,1,0.5,0,CU,10,AWG
523,KSA2020020275,S000106-0000003,2020020275,AN,1,0.5,0,CU,10,AWG
524,KSA2020020280,S000106-0000003,2020020280,AN,1,0.5,0,CU,10,AWG
525,KSA2020020285,S000106-0000003,2020020285,AN,1,0.5,0,CU,10,AWG
526,KSA2020020290,S000106-0000003,2020020290,AN,1,0.5,0,CU,10,AWG
527,KSA2020020295,S000110-000003B,2020020295,BN,1,0.5,0,CU,10,AWG
528,KSA2020020300,S000106-0000003,2020020300,AN,1,0.5,0,CU,10,AWG
529,KSA2020020305,S000110-000003A,2020020305,BN,1,0.5,0,CU,10,AWG
530,KSA2020020310,S000106-0000003,2020020310,AN,1,0.5,0,CU,10,AWG
531,KSA2020020315,S0106-0002-003A,2020020315,BN,1,0.5,0,CU,10,AWG
532,KSA2020020325,S0115-0004-0006,2020020325,AN,1,0.5,0,CU,10,AWG
533,KSA2020020335,S000106-0000002,2020020335,AN,1,0.5,0,CU,10,AWG
534,KSA2020020340,S000106-0000003,2020020340,AN,1,0.5,0,CU,10,AWG
535,KSA2020020345,S000106-0000002,2020020345,AN,1,0.5,0,CU,10,AWG
536,KSA2020020350,S000106-0000002,2020020350,AN,1,0.5,0,CU,10,AWG
537,KSA2020020355,S0122-0004-0008,2020020355,BN,1,0.5,0,CU,10,AWG
538,KSA2020020360,S000106-0000002,2020020360,AN,1,0.5,0,CU,10,AWG
539,KSA2020020365,S000106-0000002,2020020365,AN,1,0.5,0,CU,10,AWG
540,KSA2020020370,S000106-0000002,2020020370,AN,1,0.5,0,CU,10,AWG
541,KSA2020020373,S000106-0000002,2020020373,AN,1,0.5,0,CU,10,AWG
542,KSA2020020375,S000106-0000002,2020020375,AN,1,0.5,0,CU,10,AWG
543,KSA2020020380,S000106-0000002,2020020380,AN,1,0.5,0,CU,10,AWG
544,KSA2020020381,S000106-0000002,2020020381,AN,1,0.5,0,CU,10,AWG
545,KSA2020020385,S000106-0000004,2020020385,AN,1,0.5,0,CU,10,AWG
546,KSA2020020390,S000106-000001A,2020020390,AN,1,0.5,0,CU,10,AWG
547,KSA2020020395,S0106-0002-0002,2020020395,BN,1,0.5,0,CU,10,AWG
548,KSA2020020400,S000106-000001A,2020020400,AN,1,0.5,0,CU,10,AWG
549,KSA2020020405,S000110-0000002,2020020405,BN,1,0.5,0,CU,10,AWG
550,KSA2020020410,S000106-000001A,2020020410,AN,1,0.5,0,CU,10,AWG
551,KSA2020020415,S000106-0000003,2020020415,AN,1,0.5,0,CU,10,AWG
552,KSA2020020420,S000106-000001A,2020020420,AN,1,0.5,0,CU,10,AWG
553,KSA2020020430,S000106-000001A,2020020430,AN,1,0.5,0,CU,10,AWG
554,KSA2020020435,S0122-0004-0008,2020020435,BN,1,0.5,0,CU,10,AWG
555,KSA2020020440,S000106-0000001,2020020440,AN,1,0.5,0,CU,10,AWG
556,KSA2020020441,S000106-0000001,2020020441,AN,1,0.5,0,CU,10,AWG
557,KSA2020020445,S000110-000003A,2020020445,BN,1,0.5,0,CU,10,AWG
558,KSA2020020450,S000106-0000001,2020020450,AN,1,0.5,0,CU,10,AWG
559,KSA2020020452,S000106-0000001,2020020452,AN,1,0.5,0,CU,10,AWG
560,KSA2020020454,S000106-000001A,2020020454,AN,1,0.5,0,CU,10,AWG
561,KSA2020020457,S000106-0000001,2020020457,AN,1,0.5,0,CU,10,AWG
562,KSA2020020460,S000106-0000001,2020020460,AN,1,0.5,0,CU,10,AWG
563,KSA2020020465,S000106-0000001,2020020465,AN,1,0.5,0,CU,10,AWG
564,KSA2020020470,S000106-0000001,2020020470,AN,1,0.5,0,CU,10,AWG
565,KSA2020020475,S000106-0000001,2020020475,AN,1,0.5,0,CU,10,AWG
566,KSA2020020485,S000106-0000001,2020020485,AN,1,0.5,0,CU,10,AWG
567,KSA2020020490,S000106-0000001,2020020490,AN,1,0.5,0,CU,10,AWG
568,KSA2020020495,S000110-000003B,2020020495,BN,1,0.5,0,CU,10,AWG
569,KSA2020020500,S000106-0000001,2020020500,AN,1,0.5,0,CU,10,AWG
570,KSA2020020505,S0106-0002-006C,2020020505,BN,1,0.5,0,CU,10,AWG
571,KSA2020020510,S000106-0000001,2020020510,AN,1,0.5,0,CU,10,AWG
572,KSA2020020515,S0106-0002-003A,2020020515,BN,1,0.5,0,CU,10,AWG
573,KSA2020020520,S000106-0000001,2020020520,AN,1,0.5,0,CU,10,AWG
574,KSA2020020535,S0122-0004-0007,2020020535,BN,1,0.5,0,CU,10,AWG
575,KSA2020020540,S0122-0004-0008,2020020540,BN,1,0.5,0,CU,10,AWG
576,KSA2020020550,S0122-0004-0008,2020020550,BN,1,0.5,0,CU,10,AWG
577,KSA2020020555,S0122-0004-0008,2020020555,BN,1,0.5,0,CU,10,AWG
578,KSA2020020560,S0122-0004-0008,2020020560,BN,1,0.5,0,CU,10,AWG
579,KSA2020020570,S0122-0004-0007,2020020570,BN,1,0.5,0,CU,10,AWG
580,KSA2020020575,S000106-000004A,2020020575,AN,1,0.5,0,CU,10,AWG
581,KSA2020020580,S0122-0004-0006,2020020580,BN,1,0.5,0,CU,10,AWG
582,KSA2020020583,S0122-0004-0007,2020020583,BN,1,0.5,0,CU,10,AWG
583,KSA2020020584,S0122-0004-0007,2020020584,BN,1,0.5,0,CU,10,AWG
584,KSA2020020585,S0122-0004-0007,2020020585,BN,1,0.5,0,CU,10,AWG
585,KSA2020020586,S0122-0004-0007,2020020586,BN,1,0.5,0,CU,10,AWG
586,KSA2020020590,S0122-0004-0007,2020020590,BN,1,0.5,0,CU,10,AWG
587,KSA2020020595,S000110-0000004,2020020595,BN,1,0.5,0,CU,10,AWG
588,KSA2020020600,S0122-0004-0007,2020020600,BN,1,0.5,0,CU,10,AWG
589,KSA2020020605,S000110-000003A,2020020605,BN,1,0.5,0,CU,10,AWG
590,KSA2020020610,S0106-0002-003a,2020020610,BN,1,0.5,0,CU,10,AWG
591,KSA2020020620,S0106-0002-003a,2020020620,BN,1,0.5,0,CU,10,AWG
592,KSA2020020625,S0106-0002-0002,2020020625,BN,1,0.5,0,CU,10,AWG
593,KSA2020020630,S0106-0002-003a,2020020630,BN,1,0.5,0,CU,10,AWG
594,KSA2020020634,S0106-0002-003a,2020020634,BN,1,0.5,0,CU,10,AWG
595,KSA2020020635,S000106-00004Ba,2020020635,AN,1,0.5,0,CU,10,AWG
596,KSA2020020636,S0106-0002-003a,2020020636,BN,1,0.5,0,CU,10,AWG
597,KSA2020020637,S0106-0002-003a,2020020637,BN,1,0.5,0,CU,10,AWG
598,KSA2020020640,S0106-0002-0003,2020020640,BN,1,0.5,0,CU,10,AWG
599,KSA2020020645,S0106-0002-006C,2020020645,BN,1,0.5,0,CU,10,AWG
600,KSA2020020650,S0106-0002-0003,2020020650,BN,1,0.5,0,CU,10,AWG
601,KSA2020020655,S0106-0002-0003,2020020655,BN,1,0.5,0,CU,10,AWG
602,KSA2020020660,S000106-000004B,2020020660,AN,1,0.5,0,CU,10,AWG
603,KSA2020020665,S000110-0000002,2020020665,BN,1,0.5,0,CU,10,AWG
604,KSA2020020670,S0106-0002-0003,2020020670,BN,1,0.5,0,CU,10,AWG
605,KSA2020020680,S0106-0002-0003,2020020680,BN,1,0.5,0,CU,10,AWG
606,KSA2020020685,S0106-0002-0003,2020020685,BN,1,0.5,0,CU,10,AWG
607,KSA2020020690,S0106-0002-0004,2020020690,BN,1,0.5,0,CU,10,AWG
608,KSA2020020695,S0106-0002-006C,2020020695,BN,1,0.5,0,CU,10,AWG
609,KSA2020020706,S0106-0002-0004,2020020706,BN,1,0.5,0,CU,10,AWG
610,KSA2020020711,S0106-0002-0005,2020020711,BN,1,0.5,0,CU,10,AWG
611,KSA2020020720,S0106-0002-0004,2020020720,BN,1,0.5,0,CU,10,AWG
612,KSA2020020730,S0106-0002-0004,2020020730,BN,1,0.5,0,CU,10,AWG
613,KSA2020020735,S000110-0000002,2020020735,BN,1,0.5,0,CU,10,AWG
614,KSA2020020745,S0106-0002-0005,2020020745,BN,1,0.5,0,CU,10,AWG
615,KSA2020020750,S0106-0002-0003,2020020750,BN,1,0.5,0,CU,10,AWG
616,KSA2020020755,S000106-0000001,2020020755,AN,1,0.5,0,CU,10,AWG
617,KSA2020020760,S0106-0002-003A,2020020760,BN,1,0.5,0,CU,10,AWG
618,KSA2020020765,S000106-000004B,2020020765,AN,1,0.5,0,CU,10,AWG
619,KSA2020020770,S0106-0002-003A,2020020770,BN,1,0.5,0,CU,10,AWG
620,KSA2020020785,S000110-000003B,2020020785,BN,1,0.5,0,CU,10,AWG
621,KSA2020020793,S0106-0002-003A,2020020793,BN,1,0.5,0,CU,10,AWG
622,KSA2020020800,S0106-0002-003A,2020020800,BN,1,0.5,0,CU,10,AWG
623,KSA2020020801,S0106-0002-003A,2020020801,BN,1,0.5,0,CU,10,AWG
624,KSA2020020802,S0106-0002-003A,2020020802,BN,1,0.5,0,CU,10,AWG
625,KSA2020020803,S0106-0002-003A,2020020803,BN,1,0.5,0,CU,10,AWG
